Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
832	83.10000	-1101.55483	74.70971	1316.06152	19.66292	2.51765	-107.37186	0.27795	-0.29828	-0.90315	-0.30879	0.95347	-0.26706	-0.13994	0.04393	-0.33616	0.94078		-1101.55483	74.70971	1316.06152	19.64135	2.51037	-107.38203	0.24920	-0.29845	-0.90320	-0.30846	0.95342	-0.26731	-0.13978	0.04380	-0.33581	0.94091	
833	83.20000	-1093.72502	34.67282	1312.16975	19.17359	3.54673	-104.64445	0.24545	-0.25234	-0.91898	-0.30299	0.96566	-0.21914	-0.13957	0.06186	-0.32780	0.94272		-1093.72502	34.67282	1312.16975	19.15235	3.53844	-104.65424	0.28212	-0.25250	-0.91904	-0.30266	0.96563	-0.21939	-0.13941	0.06172	-0.32746	0.94285	
834	83.30000	-1085.64303	-4.32172	1308.55994	18.50062	4.27772	-101.86449	0.29161	-0.20502	-0.93293	-0.29599	0.97591	-0.17181	-0.13446	0.07459	-0.31643	0.94568		-1085.64303	-4.32172	1308.55994	18.47980	4.26840	-101.87404	0.28253	-0.20519	-0.93300	-0.29566	0.97589	-0.17206	-0.13430	0.07443	-0.31609	0.94580	
835	83.40000	-1073.96635	-39.83995	1301.37323	17.41776	5.42117	-98.45273	0.22002	-0.14634	-0.94794	-0.28283	0.98471	-0.11228	-0.13317	0.09448	-0.29800	0.94988		-1073.96635	-39.83995	1301.37323	17.39746	5.41063	-98.46191	0.28075	-0.14650	-0.94801	-0.28250	0.98471	-0.11253	-0.13300	0.09429	-0.29767	0.95000	
836	83.50000	-1061.76909	-78.80770	1298.23052	17.77865	6.06367	-94.98475	0.44536	-0.08640	-0.95144	-0.29545	0.99064	-0.05061	-0.12674	0.10563	-0.30363	0.94692		-1061.76909	-78.80770	1298.23052	17.75902	6.05191	-94.99377	0.49530	-0.08656	-0.95153	-0.29512	0.99065	-0.05086	-0.12658	0.10543	-0.30331	0.94704	
837	83.60000	-1048.77424	-117.15691	1300.28399	17.67742	7.14261	-92.07610	0.24851	-0.03595	-0.95352	-0.29917	0.99159	0.00322	-0.12939	0.12434	-0.30130	0.94539		-1048.77424	-117.15691	1300.28399	17.65838	7.12987	-92.08485	0.28014	-0.03610	-0.95362	-0.29884	0.99161	0.00296	-0.12923	0.12412	-0.30100	0.94551	
838	83.70000	-1031.54986	-149.69858	1304.47086	16.30868	8.65894	-89.67263	0.29288	0.00565	-0.95951	-0.28163	0.98859	0.04776	-0.14289	0.15055	-0.27761	0.94882		-1031.54986	-149.69858	1304.47086	16.29012	8.64542	-89.68095	0.33389	0.00551	-0.95960	-0.28130	0.98862	0.04751	-0.14272	0.15032	-0.27731	0.94895	
839	83.80000	-1011.76839	-180.84490	1312.36723	15.56626	9.71179	-86.72440	0.32593	0.05632	-0.95916	-0.27720	0.98406	0.10024	-0.14691	0.16869	-0.26451	0.94952		-1011.76839	-180.84490	1312.36723	15.54838	9.69735	-86.73252	0.33214	0.05618	-0.95926	-0.27687	0.98411	0.09999	-0.14674	0.16844	-0.26422	0.94964	
840	83.90000	-989.07825	-209.19237	1322.64443	14.16165	10.43472	-83.44786	0.24045	0.11222	-0.95822	-0.26310	0.97704	0.15466	-0.14655	0.18112	-0.24061	0.95357		-989.07825	-209.19237	1322.64443	14.14460	10.41931	-83.45589	0.29686	0.11209	-0.95833	-0.26276	0.97710	0.15442	-0.14637	0.18085	-0.24034	0.95369	
841	84.00000	-963.78412	-238.60812	1333.59829	13.14952	10.50047	-79.96964	0.29309	0.17125	-0.95168	-0.25492	0.96822	0.21043	-0.13513	0.18224	-0.22368	0.95747		-963.78412	-238.60812	1333.59829	13.13343	10.48406	-79.97781	0.37200	0.17112	-0.95179	-0.25459	0.96830	0.21019	-0.13496	0.18196	-0.22343	0.95759	
842	84.10000	-933.81290	-274.65044	1342.06924	12.66642	10.58053	-76.68005	0.30654	0.22647	-0.94014	-0.25465	0.95655	0.26396	-0.12381	0.18362	-0.21555	0.95907		-933.81290	-274.65044	1342.06924	12.65132	10.56324	-76.68839	0.39344	0.22635	-0.94026	-0.25432	0.95664	0.26373	-0.12364	0.18332	-0.21531	0.95919	
843	84.20000	-896.68905	-315.85721	1344.61039	11.88083	10.63026	-73.80492	0.24117	0.27412	-0.92915	-0.24806	0.94384	0.30940	-0.11593	0.18447	-0.20234	0.96178		-896.68905	-315.85721	1344.61039	11.86664	10.61225	-73.81341	0.34874	0.27400	-0.92928	-0.24772	0.94393	0.30918	-0.11576	0.18416	-0.20212	0.96189	
844	84.30000	-856.74170	-355.22823	1342.17114	10.33231	10.18320	-70.30206	0.29724	0.33175	-0.91553	-0.22749	0.92665	0.36145	-0.10330	0.17680	-0.17653	0.96829		-856.74170	-355.22823	1342.17114	10.31926	10.16436	-70.31086	0.37947	0.33163	-0.91565	-0.22715	0.92676	0.36123	-0.10311	0.17647	-0.17632	0.96838	
845	84.40000	-817.56403	-393.96684	1340.84483	9.20451	9.90001	-66.48985	0.29230	0.39297	-0.89421	-0.21438	0.90333	0.41899	-0.09182	0.17193	-0.15758	0.97242		-817.56403	-393.96684	1340.84483	9.19278	9.88034	-66.49894	0.34682	0.39285	-0.89434	-0.21405	0.90345	0.41878	-0.09163	0.17159	-0.15739	0.97252	
846	84.50000	-778.11706	-434.39710	1341.73810	8.92298	10.77113	-64.55736	0.33254	0.42204	-0.87963	-0.21938	0.88711	0.45058	-0.10008	0.18689	-0.15237	0.97049		-778.11706	-434.39710	1341.73810	8.91189	10.75110	-64.56639	0.40088	0.42193	-0.87977	-0.21905	0.88723	0.45038	-0.09990	0.18654	-0.15220	0.97059	
847	84.60000	-742.07839	-474.58689	1343.56666	9.39407	11.95685	-62.24621	0.33680	0.45557	-0.85734	-0.23963	0.86576	0.48935	-0.10487	0.20717	-0.15968	0.96518		-742.07839	-474.58689	1343.56666	9.38377	11.93639	-62.25519	0.37950	0.45547	-0.85749	-0.23930	0.86589	0.48915	-0.10469	0.20683	-0.15952	0.96529	
848	84.70000	-710.41801	-510.51913	1343.62900	9.16758	13.15901	-60.76040	0.44444	0.47564	-0.84372	-0.24880	0.84967	0.51387	-0.11829	0.22765	-0.15514	0.96130		-710.41801	-510.51913	1343.62900	9.15777	13.13828	-60.76927	0.49600	0.47555	-0.84387	-0.24847	0.84982	0.51367	-0.11811	0.22730	-0.15499	0.96141	
849	84.80000	-682.03094	-543.38104	1341.05435	8.63023	14.32901	-59.27776	0.40856	0.49498	-0.83095	-0.25400	0.83291	0.53702	-0.13369	0.24749	-0.14539	0.95792		-682.03094	-543.38104	1341.05435	8.62093	14.30805	-59.28656	0.45441	0.49490	-0.83110	-0.25367	0.83306	0.53682	-0.13351	0.24714	-0.14525	0.95803	
850	84.90000	-656.41681	-578.71274	1338.28939	8.14593	14.79479	-56.03136	0.41989	0.54021	-0.80076	-0.25875	0.80185	0.58311	-0.13047	0.25536	-0.13700	0.95709		-656.41681	-578.71274	1338.28939	8.13786	14.77337	-56.04039	0.46047	0.54014	-0.80092	-0.25842	0.80201	0.58292	-0.13030	0.25500	-0.13688	0.95721	
851	85.00000	-631.25767	-616.12006	1335.37049	7.11154	15.25140	-52.97765	0.47175	0.58092	-0.77265	-0.25602	0.77028	0.62350	-0.13386	0.26305	-0.11944	0.95736		-631.25767	-616.12006	1335.37049	7.10464	15.22959	-52.98693	0.50865	0.58086	-0.77281	-0.25568	0.77046	0.62332	-0.13369	0.26269	-0.11934	0.95747	
852	85.10000	-603.59363	-650.61024	1332.15381	4.58879	16.16895	-50.77214	0.31560	0.60739	-0.75806	-0.23752	0.74400	0.64764	-0.16443	0.27847	-0.07684	0.95737		-603.59363	-650.61024	1332.15381	4.58275	16.14690	-50.78159	0.34303	0.60734	-0.75822	-0.23718	0.74418	0.64747	-0.16425	0.27810	-0.07675	0.95748	
853	85.20000	-569.98834	-682.76861	1331.14400	2.88693	17.05182	-47.89111	0.31796	0.64106	-0.73103	-0.23374	0.70926	0.68065	-0.18350	0.29324	-0.04815	0.95483		-569.98834	-682.76861	1331.14400	2.88204	17.02950	-47.90080	0.35383	0.64102	-0.73117	-0.23340	0.70945	0.68049	-0.18332	0.29286	-0.04808	0.95494	
854	85.30000	-531.65180	-706.30511	1325.22745	1.73056	17.97290	-44.25506	0.19142	0.68129	-0.69086	-0.24198	0.66380	0.72242	-0.19361	0.30857	-0.02873	0.95077		-531.65180	-706.30511	1325.22745	1.72713	17.95036	-44.26509	0.25122	0.68126	-0.69101	-0.24164	0.66400	0.72228	-0.19343	0.30819	-0.02867	0.95089	
855	85.40000	-487.17148	-720.64904	1319.60213	0.77368	18.17760	-39.57714	0.14754	0.73230	-0.63381	-0.24903	0.60532	0.77338	-0.18833	0.31196	-0.01283	0.95001		-487.17148	-720.64904	1319.60213	0.77221	18.15489	-39.58780	0.16879	0.73228	-0.63397	-0.24869	0.60554	0.77326	-0.18816	0.31159	-0.01281	0.95013	
856	85.50000	-438.93782	-729.64180	1316.54928	-0.02097	17.78504	-34.43547	0.15099	0.78535	-0.56557	-0.25171	0.53845	0.82470	-0.17303	0.30545	0.00035	0.95221		-438.93782	-729.64180	1316.54928	-0.02031	17.76227	-34.44677	0.18981	0.78534	-0.56573	-0.25137	0.53868	0.82459	-0.17285	0.30507	0.00034	0.95233	
857	85.60000	-386.46027	-736.05974	1312.93820	-1.09098	17.33751	-30.35588	0.15341	0.82370	-0.51017	-0.24748	0.48241	0.85988	-0.16700	0.29800	0.01817	0.95439		-386.46027	-736.05974	1312.93820	-1.08862	17.31485	-30.36767	0.15978	0.82370	-0.51033	-0.24714	0.48264	0.85978	-0.16683	0.29762	0.01814	0.95451	
858	85.70000	-328.46134	-740.31004	1305.02890	-2.63383	16.92077	-26.78963	0.17933	0.85402	-0.46218	-0.23882	0.43120	0.88570	-0.17206	0.29105	0.04396	0.95570		-328.46134	-740.31004	1305.02890	-2.63001	16.89829	-26.80185	0.20610	0.85403	-0.46234	-0.23848	0.43144	0.88562	-0.17189	0.29067	0.04390	0.95581	
859	85.80000	-268.21703	-739.79484	1294.62482	-4.03758	16.77914	-23.75294	0.18438	0.87632	-0.42040	-0.23521	0.38564	0.90483	-0.18044	0.28868	0.06741	0.95505		-268.21703	-739.79484	1294.62482	-4.03251	16.75690	-23.76552	0.17864	0.87634	-0.42055	-0.23487	0.38588	0.90477	-0.18026	0.28831	0.06734	0.95517	
860	85.90000	-207.41706	-735.99702	1286.93536	-4.91460	17.19285	-20.78955	0.15154	0.89312	-0.37731	-0.24492	0.33908	0.92247	-0.18462	0.29559	0.08184	0.95180		-207.41706	-735.99702	1286.93536	-4.90833	17.17088	-20.80250	0.16464	0.89314	-0.37746	-0.24458	0.33932	0.92241	-0.18445	0.29522	0.08175	0.95192	
861	86.00000	-151.08343	-729.94159	1279.09813	-4.92841	17.72205	-17.02081	0.17953	0.91082	-0.31664	-0.26484	0.27883	0.94501	-0.17092	0.30440	0.08183	0.94902		-151.08343	-729.94159	1279.09813	-4.92062	17.70052	-17.03428	0.18368	0.91087	-0.31680	-0.26450	0.27908	0.94497	-0.17075	0.30404	0.08171	0.94915	
862	86.10000	-97.33958	-722.49265	1274.14510	-5.22696	19.54267	-14.08534	0.19585	0.91406	-0.27191	-0.30093	0.22935	0.95848	-0.16943	0.33451	0.08585	0.93847		-97.33958	-722.49265	1274.14510	-5.21792	19.52155	-14.09946	0.20505	0.91412	-0.27207	-0.30060	0.22960	0.95845	-0.16927	0.33416	0.08572	0.93861	
863	86.20000	-50.90311	-711.55979	1274.28209	-6.23804	20.38811	-11.56801	0.17385	0.91831	-0.23643	-0.31749	0.18797	0.96630	-0.17590	0.34838	0.10185	0.93180		-50.90311	-711.55979	1274.28209	-6.22798	20.36739	-11.58262	0.18144	0.91839	-0.23658	-0.31716	0.18823	0.96627	-0.17574	0.34804	0.10170	0.93195	
864	86.30000	-12.74586	-695.80705	1274.07562	-7.99504	19.75424	-8.53755	0.23201	0.93072	-0.19350	-0.31034	0.13972	0.97233	-0.18723	0.33799	0.13090	0.93200		-12.74586	-695.80705	1274.07562	-7.98387	19.73406	-8.55243	0.23694	0.93080	-0.19365	-0.31001	0.13998	0.97232	-0.18708	0.33765	0.13074	0.93215	
865	86.40000	16.57450	-681.34434	1275.64986	-8.71784	17.32471	-5.24388	0.29009	0.95064	-0.13529	-0.27926	0.08725	0.98018	-0.17784	0.29779	0.14469	0.94360		16.57450	-681.34434	1275.64986	-8.70565	17.30519	-5.25861	0.30852	0.95072	-0.13543	-0.27892	0.08750	0.98019	-0.17767	0.29746	0.14451	0.94373	
866	86.50000	44.25458	-669.76624	1281.35351	-8.74468	14.57390	-1.56067	0.31342	0.96746	-0.06516	-0.24447	0.02636	0.98697	-0.15875	0.25163	0.14714	0.95657		44.25458	-669.76624	1281.35351	-8.73140	14.55515	-1.57510	0.31499	0.96754	-0.06530	-0.24413	0.02661	0.98699	-0.15857	0.25131	0.14693	0.95669	
867	86.60000	76.57774	-658.29476	1287.87320	-9.03341	11.60024	3.07400	0.25495	0.97816	0.02143	-0.20672	-0.05253	0.98787	-0.14614	0.20108	0.15380	0.96742		76.57774	-658.29476	1287.87320	-9.01875	11.58257	3.05996	0.30308	0.97824	0.02129	-0.20638	-0.05229	0.98791	-0.14595	0.20078	0.15357	0.96753	
868	86.70000	107.41709	-644.64892	1287.07177	-9.62229	7.94824	7.03356	0.26838	0.98294	0.09779	-0.15577	-0.12127	0.98134	-0.14920	0.13828	0.16555	0.97646		107.41709	-644.64892	1287.07177	-9.60659	7.93160	7.02028	0.33017	0.98301	0.09765	-0.15543	-0.12105	0.98140	-0.14900	0.13799	0.16529	0.97654	
869	86.80000	140.94419	-631.02399	1286.38028	-9.94989	5.23593	10.93194	0.27576	0.97776	0.17131	-0.12102	-0.18885	0.97008	-0.15261	0.09126	0.17207	0.98085		140.94419	-631.02399	1286.38028	-9.93317	5.22038	10.91931	0.32053	0.97782	0.17118	-0.12068	-0.18864	0.97015	-0.15240	0.09099	0.17178	0.98092	
870	86.90000	177.01180	-616.38783	1288.33547	-10.44263	4.20783	15.33779	0.17078	0.96178	0.24730	-0.11753	-0.26380	0.95193	-0.15571	0.07337	0.18076	0.98079		177.01180	-616.38783	1288.33547	-10.42479	4.19361	15.32538	0.22859	0.96186	0.24718	-0.11719	-0.26359	0.95202	-0.15550	0.07313	0.18046	0.98086	
871	87.00000	207.30920	-598.28929	1291.65891	-10.71936	2.48012	17.60044	0.20416	0.95230	0.28943	-0.09677	-0.30209	0.93899	-0.16444	0.04327	0.18582	0.98163		207.30920	-598.28929	1291.65891	-10.70101	2.46662	17.58853	0.26811	0.95237	0.28931	-0.09642	-0.30190	0.93909	-0.16422	0.04304	0.18551	0.98170	
872	87.10000	233.68326	-579.40977	1299.41464	-10.34466	1.00094	20.84657	0.35416	0.93439	0.34715	-0.07996	-0.35581	0.92046	-0.16170	0.01747	0.17954	0.98360		233.68326	-579.40977	1299.41464	-10.32555	0.98849	20.83508	0.40751	0.93447	0.34703	-0.07961	-0.35563	0.92057	-0.16148	0.01725	0.17921	0.98366	
873	87.20000	258.71702	-559.26388	1305.51638	-9.43547	-0.40783	24.30196	0.16452	0.91137	0.40704	-0.06107	-0.41154	0.89858	-0.15230	-0.00712	0.16393	0.98645		258.71702	-559.26388	1305.51638	-9.41568	-0.41911	24.29100	0.22645	0.91144	0.40692	-0.06072	-0.41136	0.89870	-0.15208	-0.00731	0.16359	0.98650	
874	87.30000	287.34817	-533.38655	1307.86597	-9.03400	-1.44138	27.30261	0.21919	0.88832	0.45651	-0.04995	-0.45854	0.87576	-0.15092	-0.02515	0.15697	0.98728		287.34817	-533.38655	1307.86597	-9.01361	-1.45160	27.29199	0.27730	0.88840	0.45639	-0.04960	-0.45838	0.87589	-0.15070	-0.02533	0.15662	0.98733	
875	87.40000	322.60616	-500.66462	1306.68184	-9.09317	-1.16275	30.53344	0.22430	0.86116	0.50442	-0.06303	-0.50794	0.84888	-0.14631	-0.02029	0.15801	0.98723		322.60616	-500.66462	1306.68184	-9.07226	-1.17183	30.52276	0.26976	0.86125	0.50430	-0.06269	-0.50777	0.84901	-0.14609	-0.02045	0.15765	0.98728	
876	87.50000	359.03163	-465.22734	1301.59962	-8.79239	-1.43327	34.03646	0.21391	0.82842	0.55631	-0.06507	-0.55955	0.81680	-0.14050	-0.02501	0.15281	0.98794		359.03163	-465.22734	1301.59962	-8.77093	-1.44104	34.02588	0.26979	0.82852	0.55620	-0.06473	-0.55939	0.81695	-0.14028	-0.02515	0.15244	0.98799	
877	87.60000	397.74319	-425.18145	1301.35295	-8.87941	-1.82053	38.02629	0.24701	0.78733	0.61250	-0.07036	-0.61571	0.77527	-0.14093	-0.03177	0.15428	0.98752		397.74319	-425.18145	1301.35295	-8.85747	-1.82680	38.01588	0.28218	0.78744	0.61240	-0.07002	-0.61557	0.77542	-0.14071	-0.03188	0.15390	0.98757	
878	87.70000	431.00636	-384.73960	1302.39937	-9.24694	-1.81747	41.83423	0.22968	0.74470	0.66211	-0.08385	-0.66664	0.73200	-0.14061	-0.03172	0.16061	0.98651		431.00636	-384.73960	1302.39937	-9.22464	-1.82226	41.82383	0.28452	0.74482	0.66202	-0.08351	-0.66651	0.73216	-0.14039	-0.03180	0.16022	0.98657	
879	87.80000	450.49275	-350.17518	1295.78892	-8.51932	-3.28055	45.07117	0.29233	0.70507	0.70616	-0.06491	-0.70682	0.69243	-0.14469	-0.05723	0.14790	0.98735		450.49275	-350.17518	1295.78892	-8.49676	-3.28407	45.06135	0.37345	0.70519	0.70607	-0.06457	-0.70670	0.69261	-0.14447	-0.05729	0.14751	0.98740	
880	87.90000	469.92306	-317.30186	1290.37100	-9.38091	-3.60306	48.69043	0.30611	0.65882	0.74787	-0.08151	-0.74967	0.64360	-0.15417	-0.06284	0.16267	0.98468		469.92306	-317.30186	1290.37100	-9.35816	-3.60515	48.68075	0.34301	0.65895	0.74780	-0.08116	-0.74956	0.64379	-0.15396	-0.06288	0.16228	0.98474	
881	88.00000	492.36704	-282.35365	1286.84542	-11.46474	-3.85094	50.66017	0.27568	0.63249	0.76643	-0.11200	-0.77165	0.61095	-0.17691	-0.06716	0.19832	0.97783		492.36704	-282.35365	1286.84542	-11.44193	-3.85225	50.65058	0.28628	0.63262	0.76638	-0.11165	-0.77155	0.61114	-0.17670	-0.06718	0.19793	0.97791	
882	88.10000	515.88540	-248.28121	1282.07495	-12.28193	-4.56316	53.12747	0.44636	0.59813	0.79182	-0.12353	-0.79744	0.57276	-0.18983	-0.07956	0.21205	0.97402		515.88540	-248.28121	1282.07495	-12.25907	-4.56347	53.11816	0.47536	0.59826	0.79177	-0.12318	-0.79734	0.57297	-0.18962	-0.07956	0.21166	0.97410	
883	88.20000	540.10786	-218.47172	1269.22423	-11.83284	-5.44859	57.51075	0.29019	0.53471	0.83603	-0.12304	-0.83968	0.50930	-0.18853	-0.09495	0.20413	0.97433		540.10786	-218.47172	1269.22423	-11.80999	-5.44717	57.50180	0.31075	0.53485	0.83599	-0.12270	-0.83960	0.50951	-0.18833	-0.09493	0.20374	0.97441	
884	88.30000	558.44121	-182.95418	1255.21126	-12.24639	-6.29986	61.23199	0.30715	0.47836	0.86783	-0.13433	-0.87128	0.44991	-0.19608	-0.10973	0.21084	0.97134		558.44121	-182.95418	1255.21126	-12.22366	-6.29696	61.22337	0.32237	0.47849	0.86781	-0.13398	-0.87121	0.45013	-0.19588	-0.10968	0.21045	0.97143	
885	88.40000	569.40885	-141.08978	1247.33349	-12.81074	-7.17081	65.84035	0.42277	0.40608	0.90102	-0.15249	-0.90527	0.37384	-0.20181	-0.12483	0.22000	0.96748		569.40885	-141.08978	1247.33349	-12.78826	-7.16613	65.83206	0.39065	0.40621	0.90102	-0.15214	-0.90522	0.37406	-0.20161	-0.12475	0.21962	0.96758	
886	88.50000	570.82101	-98.18437	1241.25615	-13.64514	-8.49013	70.27715	0.30813	0.33377	0.92652	-0.17365	-0.93102	0.29516	-0.21467	-0.14764	0.23332	0.96113		570.82101	-98.18437	1241.25615	-13.62303	-8.48372	70.26930	0.26209	0.33391	0.92654	-0.17330	-0.93099	0.29539	-0.21448	-0.14753	0.23296	0.96123	
887	88.60000	564.16980	-56.98480	1241.25701	-13.49217	-9.43517	74.61610	0.39502	0.26170	0.94771	-0.18266	-0.95113	0.22109	-0.21559	-0.16393	0.23016	0.95925		564.16980	-56.98480	1241.25701	-13.47055	-9.42712	74.60852	0.35093	0.26183	0.94774	-0.18231	-0.95111	0.22132	-0.21540	-0.16379	0.22980	0.95936	
888	88.70000	550.52358	-16.48690	1243.68489	-12.91174	-10.11590	79.73405	0.31021	0.17545	0.96611	-0.18936	-0.96869	0.13509	-0.20828	-0.17564	0.21998	0.95956		550.52358	-16.48690	1243.68489	-12.89087	-10.10599	79.72662	0.29877	0.17558	0.96615	-0.18901	-0.96870	0.13533	-0.20809	-0.17547	0.21963	0.95967	
889	88.80000	530.66855	23.75148	1241.56148	-10.95900	-11.14205	84.39468	0.27232	0.09583	0.98066	-0.17067	-0.97646	0.05933	-0.20738	-0.19324	0.18652	0.96326		530.66855	23.75148	1241.56148	-10.93898	-11.13049	84.38743	0.21994	0.09596	0.98071	-0.17032	-0.97649	0.05957	-0.20719	-0.19304	0.18619	0.96336	
890	88.90000	505.09987	68.24259	1237.97937	-9.28422	-12.03329	88.59156	0.47234	0.02404	0.98743	-0.15623	-0.97773	-0.00937	-0.20965	-0.20848	0.15779	0.96521		505.09987	68.24259	1237.97937	-9.26508	-12.02035	88.58445	0.44943	0.02416	0.98748	-0.15588	-0.97778	-0.00914	-0.20946	-0.20826	0.15747	0.96531	
891	89.00000	477.24895	114.73329	1236.07160	-7.54316	-12.51533	93.16309	0.43362	-0.05387	0.98827	-0.14293	-0.97475	-0.08310	-0.20725	-0.21670	0.12815	0.96779		477.24895	114.73329	1236.07160	-7.52507	-12.50090	93.15591	0.40948	-0.05375	0.98832	-0.14258	-0.97481	-0.08288	-0.20706	-0.21646	0.12786	0.96788	
892	89.10000	446.79518	163.92150	1239.09939	-6.38281	-13.12822	96.67809	0.26743	-0.11325	0.98412	-0.13667	-0.96726	-0.14065	-0.21126	-0.22713	0.10827	0.96783		446.79518	163.92150	1239.09939	-6.36565	-13.11276	96.67088	0.29983	-0.11314	0.98418	-0.13631	-0.96733	-0.14043	-0.21106	-0.22687	0.10798	0.96792	
893	89.20000	415.35605	211.91065	1246.80316	-6.74741	-13.88942	100.23164	0.45812	-0.17243	0.97227	-0.15797	-0.95532	-0.20415	-0.21373	-0.24005	0.11406	0.96404		415.35605	211.91065	1246.80316	-6.73121	-13.87298	100.22446	0.48566	-0.17233	0.97235	-0.15762	-0.95541	-0.20394	-0.21353	-0.23977	0.11379	0.96414	
894	89.30000	385.35333	249.25929	1253.69449	-5.47373	-13.97717	104.23576	0.25589	-0.23863	0.95921	-0.15159	-0.94059	-0.26712	-0.20959	-0.24154	0.09256	0.96597		385.35333	249.25929	1253.69449	-5.45875	-13.95966	104.22829	0.31778	-0.23853	0.95929	-0.15124	-0.94070	-0.26692	-0.20940	-0.24124	0.09232	0.96606	
895	89.40000	353.28947	279.08961	1258.46931	-3.76959	-14.77039	107.90495	0.33293	-0.29728	0.94436	-0.14077	-0.92012	-0.32272	-0.22186	-0.25495	0.06357	0.96486		353.28947	279.08961	1258.46931	-3.75576	-14.75199	107.89737	0.37082	-0.29718	0.94444	-0.14042	-0.92024	-0.32253	-0.22166	-0.25464	0.06334	0.96496	
896	89.50000	324.51199	307.56794	1260.77978	-1.95611	-14.49419	112.20009	0.39333	-0.36582	0.92210	-0.12612	-0.89640	-0.38553	-0.21870	-0.25028	0.03305	0.96761		324.51199	307.56794	1260.77978	-1.94373	-14.47484	112.19211	0.43171	-0.36572	0.92219	-0.12576	-0.89653	-0.38535	-0.21849	-0.24995	0.03284	0.96770	
897	89.60000	303.76427	339.40482	1261.15496	-0.83067	-13.20229	117.13967	0.19654	-0.44410	0.88829	-0.11707	-0.86638	-0.45906	-0.19661	-0.22839	0.01411	0.97347		303.76427	339.40482	1261.15496	-0.82014	-13.18198	117.13097	0.23584	-0.44401	0.88839	-0.11672	-0.86652	-0.45888	-0.19640	-0.22804	0.01394	0.97355	
898	89.70000	289.28543	375.01261	1260.40446	-0.07460	-11.61826	122.19468	0.25566	-0.52188	0.84610	-0.10840	-0.82890	-0.53302	-0.16973	-0.20139	0.00128	0.97951		289.28543	375.01261	1260.40446	-0.06599	-11.59709	122.18530	0.29954	-0.52179	0.84621	-0.10805	-0.82905	-0.53285	-0.16952	-0.20103	0.00113	0.97958	
899	89.80000	278.26568	408.66679	1256.80318	1.51604	-10.79516	125.59086	0.34654	-0.57169	0.81579	-0.08745	-0.79880	-0.57776	-0.16765	-0.18730	-0.02599	0.98196		278.26568	408.66679	1256.80318	1.52333	-10.77353	125.58109	0.37841	-0.57160	0.81590	-0.08711	-0.79896	-0.57761	-0.16744	-0.18693	-0.02612	0.98203	
900	89.90000	260.37096	438.62787	1260.04982	2.76005	-11.29663	127.65456	0.48684	-0.59906	0.79655	-0.08141	-0.77637	-0.60272	-0.18432	-0.19589	-0.04722	0.97949		260.37096	438.62787	1260.04982	2.76655	-11.27475	127.64469	0.51420	-0.59898	0.79665	-0.08106	-0.77653	-0.60258	-0.18411	-0.19551	-0.04734	0.97956	
901	90.00000	239.65983	462.41796	1265.67560	4.06418	-11.31264	130.78603	0.25129	-0.64054	0.76433	-0.07416	-0.74244	-0.64107	-0.19445	-0.19616	-0.06950	0.97811		239.65983	462.41796	1265.67560	4.06949	-11.29045	130.77596	0.28236	-0.64046	0.76443	-0.07380	-0.74261	-0.64093	-0.19423	-0.19578	-0.06959	0.97817	
902	90.10000	213.68310	481.68994	1272.46020	4.28792	-11.29187	134.23605	0.26828	-0.68411	0.72468	-0.08265	-0.70260	-0.68517	-0.19206	-0.19581	-0.07332	0.97790		213.68310	481.68994	1272.46020	4.29185	-11.26939	134.22572	0.28747	-0.68404	0.72479	-0.08229	-0.70278	-0.68505	-0.19184	-0.19542	-0.07339	0.97797	
903	90.20000	179.24915	495.53321	1278.08832	3.85648	-11.58143	137.73407	0.22032	-0.72496	0.68104	-0.10300	-0.65888	-0.72927	-0.18449	-0.20076	-0.06589	0.97742		179.24915	495.53321	1278.08832	3.85901	-11.55877	137.72346	0.26770	-0.72490	0.68116	-0.10265	-0.65907	-0.72916	-0.18428	-0.20037	-0.06594	0.97750	
904	90.30000	142.74184	498.06581	1275.15648	4.75679	-10.60989	141.61981	0.31818	-0.77051	0.63071	-0.09235	-0.61026	-0.77173	-0.17893	-0.18412	-0.08151	0.97952		142.74184	498.06581	1275.15648	4.75777	-10.58711	141.60890	0.32935	-0.77045	0.63083	-0.09200	-0.61045	-0.77163	-0.17872	-0.18373	-0.08153	0.97959	
905	90.40000	101.01999	494.54091	1269.73909	6.20595	-9.68006	146.10521	0.17544	-0.81824	0.56949	-0.07847	-0.54973	-0.81506	-0.18295	-0.16815	-0.10656	0.97999		101.01999	494.54091	1269.73909	6.20510	-9.65729	146.09398	0.21587	-0.81819	0.56961	-0.07812	-0.54993	-0.81498	-0.18274	-0.16775	-0.10656	0.98005	
