Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
876	87.50000	-98.55249	-182.16179	1928.00689	5.81289	-5.01973	63.90033	0.49910	0.43825	0.88951	0.12925	-0.89459	0.44563	-0.03362	-0.08750	-0.10089	0.99104		-98.55249	-182.16179	1928.00689	3.18694	-5.95039	62.90987	0.69115	0.45294	0.88629	0.09663	-0.88549	0.45982	-0.06683	-0.10367	-0.05529	0.99307	
877	87.60000	-88.88772	-142.05126	1925.34018	6.22386	-3.90258	64.32946	0.51194	0.43219	0.89279	0.12702	-0.89921	0.43729	-0.01402	-0.06806	-0.10816	0.99180		-88.88772	-142.05126	1925.34018	3.60998	-4.85396	63.39063	0.53497	0.44630	0.88992	0.09412	-0.89087	0.45178	-0.04730	-0.08462	-0.06274	0.99444	
878	87.70000	-76.92913	-103.38027	1923.31775	6.26117	-2.92738	64.09616	0.54829	0.43629	0.89173	0.12028	-0.89835	0.43927	0.00198	-0.05107	-0.10892	0.99274		-76.92913	-103.38027	1923.31775	3.64683	-3.86910	63.20194	0.45644	0.44982	0.88886	0.08714	-0.89057	0.45377	-0.03143	-0.06748	-0.06346	0.99570	
879	87.80000	-67.12382	-70.59018	1923.42512	7.29549	-3.18893	62.92855	0.61906	0.45440	0.88002	0.13819	-0.88906	0.45771	0.00866	-0.05563	-0.12679	0.99037		-67.12382	-70.59018	1923.42512	4.66165	-4.07714	62.02229	0.54873	0.46794	0.87750	0.10502	-0.88090	0.47268	-0.02446	-0.07110	-0.08107	0.99417	
880	87.90000	-59.43950	-41.58974	1924.56174	7.88759	-2.82176	61.27390	0.56459	0.48004	0.86538	0.14378	-0.87586	0.48200	0.02319	-0.04923	-0.13706	0.98934		-59.43950	-41.58974	1924.56174	5.22986	-3.63355	60.38467	0.88060	0.49318	0.86289	0.11043	-0.86762	0.49714	-0.00982	-0.06337	-0.09097	0.99384	
881	88.00000	-52.20324	-14.63945	1926.47449	8.42857	-2.63788	58.57590	0.45441	0.52082	0.84060	0.14881	-0.85243	0.52149	0.03757	-0.04602	-0.14642	0.98815		-52.20324	-14.63945	1926.47449	5.73667	-3.32374	57.69677	0.79741	0.53350	0.83790	0.11531	-0.84381	0.53662	0.00466	-0.05798	-0.09979	0.99332	
882	88.10000	-46.95802	13.34264	1929.02068	8.65305	-2.35727	54.43225	0.74383	0.58117	0.80057	0.14603	-0.81274	0.58008	0.05444	-0.04113	-0.15032	0.98778		-46.95802	13.34264	1929.02068	5.92033	-2.84718	53.56986	1.17709	0.59311	0.79725	0.11233	-0.80359	0.59480	0.02150	-0.04967	-0.10302	0.99344	
883	88.20000	-44.27900	39.05806	1927.39805	9.19056	-2.08809	49.83786	0.27167	0.64452	0.75066	0.14526	-0.76371	0.64112	0.07552	-0.03644	-0.15961	0.98651		-44.27900	39.05806	1927.39805	6.42774	-2.35871	48.99184	0.91031	0.65561	0.74685	0.11131	-0.75398	0.65552	0.04260	-0.04116	-0.11186	0.99287	
884	88.30000	-44.15957	59.18674	1924.09474	10.14903	-2.06653	44.68289	0.20700	0.71055	0.68766	0.14914	-0.70273	0.70435	0.10033	-0.03606	-0.17609	0.98371		-44.15957	59.18674	1924.09474	7.37305	-2.08826	43.84318	0.85999	0.72076	0.68359	0.11496	-0.69223	0.71851	0.06752	-0.03644	-0.12824	0.99107	
885	88.40000	-46.02293	73.61739	1922.79325	10.57502	-2.03026	40.30627	0.24819	0.76212	0.63093	0.14527	-0.64647	0.75385	0.11743	-0.03543	-0.18341	0.98240		-46.02293	73.61739	1922.79325	7.80565	-1.84042	39.47363	0.86404	0.77152	0.62647	0.11090	-0.63539	0.76754	0.08461	-0.03212	-0.13574	0.99022	
886	88.50000	-48.80032	79.51875	1920.96626	10.85276	-1.81800	36.98441	0.24116	0.79840	0.58607	0.13816	-0.60129	0.78811	0.13166	-0.03172	-0.18819	0.98162		-48.80032	79.51875	1920.96626	8.09943	-1.46842	36.16632	0.84395	0.80704	0.58133	0.10363	-0.58994	0.80139	0.09877	-0.02563	-0.14085	0.98970	
887	88.60000	-52.87109	76.69816	1918.64530	10.90635	-1.94320	33.73888	0.31000	0.83110	0.54004	0.13277	-0.55509	0.82012	0.13884	-0.03391	-0.18910	0.98137		-52.87109	76.69816	1918.64530	8.17725	-1.43829	32.91927	0.85728	0.83917	0.53493	0.09815	-0.54329	0.83284	0.10590	-0.02510	-0.14219	0.98952	
888	88.70000	-57.53141	66.07758	1916.78625	11.03827	-2.06368	30.82719	0.29959	0.85816	0.49705	0.12847	-0.51212	0.84636	0.14630	-0.03601	-0.19134	0.98086		-57.53141	66.07758	1916.78625	8.33826	-1.42071	30.00599	0.78809	0.86571	0.49169	0.09377	-0.49994	0.85862	0.11331	-0.02479	-0.14497	0.98913	
889	88.80000	-61.25419	48.85369	1913.22632	10.96972	-2.08740	27.93148	0.63927	0.88292	0.45373	0.12073	-0.46810	0.87061	0.15137	-0.03642	-0.19016	0.98108		-61.25419	48.85369	1913.22632	8.30595	-1.30899	27.11362	0.93905	0.88987	0.44804	0.08596	-0.45564	0.88227	0.11828	-0.02284	-0.14442	0.98925	
890	88.90000	-66.70117	28.00206	1909.88764	10.29206	-2.18233	24.94839	0.40519	0.90603	0.40885	0.10933	-0.42150	0.89497	0.14619	-0.03808	-0.17854	0.98320		-66.70117	28.00206	1909.88764	7.67235	-1.26633	24.13062	0.77972	0.91239	0.40247	0.07457	-0.40872	0.90565	0.11289	-0.02210	-0.13348	0.99081	
891	89.00000	-75.66219	4.41787	1905.74621	9.30945	-2.72539	22.61865	0.39677	0.92204	0.37243	0.10553	-0.38416	0.91389	0.13128	-0.04755	-0.16158	0.98571		-75.66219	4.41787	1905.74621	6.72882	-1.70318	21.78020	0.75700	0.92820	0.36526	0.07089	-0.37088	0.92351	0.09785	-0.02972	-0.11712	0.99267	
892	89.10000	-84.49139	-20.43478	1899.74478	8.40310	-2.97344	20.97906	0.46922	0.93245	0.34710	0.10024	-0.35754	0.92640	0.11808	-0.05187	-0.14594	0.98793		-84.49139	-20.43478	1899.74478	5.85262	-1.87765	20.13246	0.74872	0.93840	0.33926	0.06570	-0.34401	0.93516	0.08452	-0.03277	-0.10192	0.99425	
893	89.20000	-89.05431	-43.88909	1891.63639	7.67271	-2.27725	19.96628	0.55444	0.93915	0.33342	0.08260	-0.34120	0.93329	0.11204	-0.03974	-0.13341	0.99026		-89.05431	-43.88909	1891.63639	5.14284	-1.13733	19.15227	0.76516	0.94446	0.32508	0.04808	-0.32802	0.94143	0.07819	-0.01985	-0.08962	0.99578	
894	89.30000	-91.35636	-61.05230	1882.77364	7.09823	-2.36073	17.71301	0.71049	0.95178	0.29707	0.07653	-0.30399	0.94684	0.10528	-0.04119	-0.12347	0.99149		-91.35636	-61.05230	1882.77364	4.61501	-1.12209	16.89884	1.03941	0.95664	0.28823	0.04206	-0.29063	0.95418	0.07131	-0.01958	-0.08044	0.99657	
895	89.40000	-89.32976	-72.06442	1873.79978	6.08322	-2.05846	15.19998	0.35788	0.96439	0.25704	0.06225	-0.26202	0.96058	0.09290	-0.03592	-0.10590	0.99373		-89.32976	-72.06442	1873.79978	3.65696	-0.71244	14.40260	0.78099	0.96850	0.24746	0.02788	-0.24871	0.96680	0.05869	-0.01243	-0.06378	0.99789	
896	89.50000	-84.86559	-75.95185	1864.85603	5.30446	-1.81056	12.74763	0.46532	0.97486	0.21686	0.05108	-0.22055	0.97182	0.08323	-0.03159	-0.09240	0.99522		-84.86559	-75.95185	1864.85603	2.93822	-0.36229	11.96410	0.59850	0.97826	0.20671	0.01680	-0.20729	0.97706	0.04884	-0.00632	-0.05126	0.99867	
897	89.60000	-82.33098	-71.67201	1854.33242	4.34154	-2.15430	9.97277	0.24946	0.98419	0.16988	0.05003	-0.17306	0.98256	0.06807	-0.03759	-0.07565	0.99643		-82.33098	-71.67201	1854.33242	2.04801	-0.59289	9.17899	0.68385	0.98714	0.15905	0.01591	-0.15951	0.98662	0.03363	-0.01035	-0.03573	0.99931	
898	89.70000	-81.74394	-59.99860	1840.64313	3.51437	-2.47100	7.57397	0.52392	0.99035	0.12894	0.05074	-0.13168	0.98976	0.05509	-0.04311	-0.06124	0.99719		-81.74394	-59.99860	1840.64313	1.28764	-0.81499	6.77103	0.57399	0.99292	0.11755	0.01677	-0.11789	0.99281	0.02064	-0.01422	-0.02247	0.99965	
899	89.80000	-81.99789	-43.23157	1824.70374	2.47887	-2.48614	5.48638	0.38469	0.99448	0.09365	0.04727	-0.09552	0.99467	0.03891	-0.04338	-0.04321	0.99812		-81.99789	-43.23157	1824.70374	0.31391	-0.75034	4.68619	0.84746	0.99657	0.08163	0.01350	-0.08169	0.99665	0.00439	-0.01310	-0.00548	0.99990	
900	89.90000	-80.35430	-23.56142	1803.33332	1.17389	-2.36659	3.44160	0.37835	0.99735	0.05917	0.04244	-0.05998	0.99804	0.01797	-0.04129	-0.02047	0.99894		-80.35430	-23.56142	1803.33332	-0.92765	-0.55481	2.64902	0.77994	0.99888	0.04637	0.00892	-0.04622	0.99879	-0.01662	-0.00968	0.01619	0.99982	
901	90.00000	-75.74237	-3.31972	1779.97527	-0.72562	-2.40045	1.55775	0.54043	0.99875	0.02771	0.04152	-0.02716	0.99954	-0.01380	-0.04188	0.01265	0.99904		-75.74237	-3.31972	1779.97527	-2.76652	-0.52060	0.76674	0.28394	0.99987	0.01380	0.00843	-0.01338	0.99874	-0.04838	-0.00909	0.04826	0.99879	
902	90.10000	-71.37978	13.83763	1759.14313	-2.13975	-3.38438	0.27028	0.69330	0.99824	0.00692	0.05882	-0.00471	0.99928	-0.03761	-0.05903	0.03727	0.99756		-71.37978	13.83763	1759.14313	-4.13887	-1.45863	-0.55340	0.48060	0.99963	-0.00780	0.02608	0.00966	0.99736	-0.07193	-0.02546	0.07215	0.99707	
903	90.20000	-66.82361	25.93298	1737.88920	-2.97705	-4.20370	0.43749	0.57052	0.99728	0.01143	0.07280	-0.00762	0.99859	-0.05249	-0.07330	0.05180	0.99596		-66.82361	25.93298	1737.88920	-4.98285	-2.28343	-0.41522	0.55787	0.99918	-0.00376	0.04032	0.00724	0.99622	-0.08657	-0.03984	0.08679	0.99543	
904	90.30000	-62.39885	34.63956	1714.43437	-3.68602	-5.03249	0.60735	0.27682	0.99609	0.01622	0.08685	-0.01056	0.99782	-0.06521	-0.08772	0.06404	0.99408		-62.39885	34.63956	1714.43437	-5.69853	-3.11750	-0.27481	0.84092	0.99851	0.00063	0.05459	0.00479	0.99507	-0.09903	-0.05438	0.09915	0.99359	
905	90.40000	-55.80623	40.13495	1684.44209	-4.39745	-5.14506	0.66537	0.54626	0.99590	0.01845	0.08852	-0.01157	0.99691	-0.07771	-0.08968	0.07637	0.99304		-55.80623	40.13495	1684.44209	-6.41212	-3.23205	-0.22090	1.05427	0.99840	0.00247	0.05646	0.00385	0.99376	-0.11146	-0.05638	0.11150	0.99216	
906	90.50000	-46.34056	41.28150	1646.37506	-4.38511	-4.97129	1.77488	0.26152	0.99576	0.03750	0.08399	-0.03086	0.99639	-0.07910	-0.08666	0.07617	0.99332		-46.34056	41.28150	1646.37506	-6.43601	-3.09769	0.89160	0.80401	0.99842	0.02152	0.05195	-0.01554	0.99348	-0.11292	-0.05404	0.11193	0.99225	
907	90.60000	-37.56516	39.49751	1606.38918	-4.09738	-5.34668	2.56622	0.37899	0.99465	0.05131	0.08965	-0.04458	0.99615	-0.07554	-0.09318	0.07114	0.99310		-37.56516	39.49751	1606.38918	-6.17489	-3.50119	1.66687	0.84603	0.99771	0.03549	0.05756	-0.02903	0.99359	-0.10928	-0.06107	0.10736	0.99234	
908	90.70000	-28.98646	36.84928	1569.28734	-3.70110	-5.32143	3.59062	0.29318	0.99374	0.06847	0.08833	-0.06236	0.99558	-0.07022	-0.09274	0.06427	0.99361		-28.98646	36.84928	1569.28734	-5.81121	-3.51302	2.68900	0.72901	0.99702	0.05287	0.05614	-0.04683	0.99347	-0.10400	-0.06128	0.10106	0.99299	
909	90.80000	-20.57380	34.96212	1535.27546	-3.65744	-5.26143	3.81650	0.28610	0.99358	0.07226	0.08706	-0.06628	0.99536	-0.06974	-0.09170	0.06352	0.99376		-20.57380	34.96212	1535.27546	-5.77452	-3.46138	2.91644	0.78176	0.99688	0.05669	0.05487	-0.05079	0.99333	-0.10354	-0.06038	0.10043	0.99311	
910	90.90000	-11.51657	32.96291	1504.56098	-3.69643	-5.06921	4.07199	0.23831	0.99357	0.07654	0.08337	-0.07073	0.99500	-0.07057	-0.08836	0.06422	0.99402		-11.51657	32.96291	1504.56098	-5.82108	-3.27871	3.17836	0.70169	0.99683	0.06095	0.05119	-0.05535	0.99299	-0.10442	-0.05719	0.10126	0.99322	
911	91.00000	-5.09642	29.50475	1474.73429	-3.17464	-5.28663	4.56407	0.49643	0.99259	0.08454	0.08730	-0.07924	0.99489	-0.06252	-0.09214	0.05514	0.99422		-5.09642	29.50475	1474.73429	-5.31514	-3.51399	3.66075	0.38512	0.99608	0.06924	0.05499	-0.06373	0.99331	-0.09634	-0.06129	0.09246	0.99383	
912	91.10000	-2.63965	25.87983	1446.07809	-2.63122	-5.88306	5.01334	0.41595	0.99093	0.09198	0.09799	-0.08693	0.99471	-0.05468	-0.10250	0.04567	0.99368		-2.63965	25.87983	1446.07809	-4.78705	-4.12673	4.08617	0.43612	0.99487	0.07700	0.06558	-0.07107	0.99355	-0.08835	-0.07196	0.08324	0.99393	
913	91.20000	-3.79296	22.72720	1421.20517	-2.10657	-6.23835	5.06315	0.63363	0.99020	0.09217	0.10492	-0.08773	0.99507	-0.04620	-0.10866	0.03654	0.99341		-3.79296	22.72720	1421.20517	-4.26519	-4.48360	4.12219	0.41768	0.99436	0.07748	0.07241	-0.07166	0.99423	-0.07978	-0.07817	0.07415	0.99418	
914	91.30000	-6.00646	21.11222	1400.87364	-1.93240	-6.42867	5.23054	0.26032	0.98957	0.09487	0.10836	-0.09059	0.99493	-0.04378	-0.11197	0.03351	0.99315		-6.00646	21.11222	1400.87364	-4.09646	-4.68017	4.28201	0.71269	0.99388	0.08029	0.07582	-0.07442	0.99423	-0.07731	-0.08159	0.07120	0.99412	
915	91.40000	-5.71133	19.95609	1384.30385	-1.87626	-6.09577	5.28868	0.28079	0.99011	0.09559	0.10266	-0.09165	0.99489	-0.04238	-0.10619	0.03256	0.99381		-5.71133	19.95609	1384.30385	-4.04118	-4.34978	4.35254	0.61377	0.99424	0.08103	0.07009	-0.07567	0.99423	-0.07601	-0.07585	0.07027	0.99464	
916	91.50000	-5.38611	18.37572	1371.66757	-1.61435	-5.96395	5.18810	0.40198	0.99051	0.09331	0.10089	-0.08994	0.99524	-0.03745	-0.10390	0.02802	0.99419		-5.38611	18.37572	1371.66757	-3.77576	-4.21414	4.25732	0.54631	0.99454	0.07890	0.06823	-0.07404	0.99472	-0.07111	-0.07348	0.06567	0.99513	
917	91.60000	-9.06662	16.96146	1360.03868	-1.28498	-6.53754	5.25078	0.26027	0.98933	0.09403	0.11130	-0.09092	0.99532	-0.03275	-0.11385	0.02228	0.99325		-9.06662	16.96146	1360.03868	-3.44994	-4.78976	4.29814	0.78700	0.99371	0.07982	0.07860	-0.07468	0.99500	-0.06625	-0.08350	0.05997	0.99470	
918	91.70000	-14.33746	16.31182	1349.14454	-0.80496	-7.39761	5.66090	0.25634	0.98684	0.10043	0.12673	-0.09782	0.99485	-0.02668	-0.12875	0.01393	0.99158		-14.33746	16.31182	1349.14454	-2.98563	-5.66458	4.67368	0.78935	0.99181	0.08649	0.09400	-0.08108	0.99490	-0.05994	-0.09870	0.05183	0.99377	
919	91.80000	-15.74767	16.44021	1339.28926	-0.60483	-7.29154	6.08037	0.27614	0.98633	0.10725	0.12508	-0.10507	0.99418	-0.02394	-0.12692	0.01047	0.99186		-15.74767	16.44021	1339.28926	-2.79780	-5.57442	5.09550	0.79645	0.99134	0.09343	0.09230	-0.08840	0.99444	-0.05724	-0.09714	0.04858	0.99408	
920	91.90000	-13.26551	16.98607	1329.62806	-0.46602	-7.18816	6.07455	0.26236	0.98657	0.10683	0.12356	-0.10499	0.99424	-0.02133	-0.12513	0.00807	0.99211		-13.26551	16.98607	1329.62806	-2.65845	-5.47099	5.09371	0.79590	0.99151	0.09309	0.09074	-0.08838	0.99459	-0.05465	-0.09534	0.04617	0.99437	
921	92.00000	-9.26282	17.72820	1316.84083	-0.40672	-6.79359	5.78115	0.35170	0.98793	0.10156	0.11697	-0.10002	0.99480	-0.01898	-0.11829	0.00705	0.99295		-9.26282	17.72820	1316.84083	-2.58893	-5.06558	4.81653	0.69497	0.99258	0.08785	0.08410	-0.08364	0.99512	-0.05242	-0.08830	0.04499	0.99508	
922	92.10000	-4.80368	18.56953	1302.31745	-0.16507	-6.47749	5.85184	0.25023	0.98844	0.10228	0.11193	-0.10131	0.99475	-0.01437	-0.11281	0.00286	0.99361		-4.80368	18.56953	1302.31745	-2.34821	-4.75241	4.89919	0.77433	0.99292	0.08871	0.07898	-0.08511	0.99522	-0.04789	-0.08285	0.04083	0.99573	
923	92.20000	0.79741	19.61811	1288.03140	0.02447	-6.08267	5.96912	0.26323	0.98898	0.10395	0.10543	-0.10341	0.99458	-0.01059	-0.10596	-0.00042	0.99437		0.79741	19.61811	1288.03140	-2.16112	-4.36237	5.03109	0.71138	0.99326	0.09049	0.07241	-0.08744	0.99519	-0.04423	-0.07606	0.03760	0.99639	
924	92.30000	6.63967	21.26862	1270.97757	0.09700	-6.00139	5.93909	0.27242	0.98918	0.10330	0.10417	-0.10290	0.99465	-0.00913	-0.10455	-0.00168	0.99452		6.63967	21.26862	1270.97757	-2.08736	-4.28005	5.00435	0.70004	0.99341	0.08988	0.07112	-0.08699	0.99529	-0.04279	-0.07463	0.03632	0.99655	
925	92.40000	14.43881	23.73279	1248.59014	0.00452	-5.75170	5.74926	0.29869	0.98996	0.10017	0.09972	-0.09967	0.99497	-0.00996	-0.10022	-0.00008	0.99497		14.43881	23.73279	1248.59014	-2.17326	-4.02331	4.82477	0.70898	0.99400	0.08670	0.06667	-0.08390	0.99552	-0.04368	-0.07016	0.03783	0.99682	
926	92.50000	26.52891	26.27882	1223.90945	-0.18184	-4.70494	5.71237	0.31939	0.99168	0.09979	0.08130	-0.09920	0.99500	-0.01132	-0.08202	0.00316	0.99663		26.52891	26.27882	1223.90945	-2.35621	-2.97594	4.82773	0.65959	0.99511	0.08622	0.04823	-0.08405	0.99543	-0.04533	-0.05192	0.04106	0.99781	
927	92.60000	40.93531	28.64572	1200.07685	-0.18956	-3.52434	5.92992	0.43111	0.99277	0.10351	0.06080	-0.10312	0.99462	-0.00964	-0.06147	0.00330	0.99810		40.93531	28.64572	1200.07685	-2.36858	-1.80441	5.08964	0.75417	0.99556	0.08993	0.02767	-0.08867	0.99509	-0.04396	-0.03149	0.04131	0.99865	
928	92.70000	55.37716	31.05870	1180.74606	-0.48156	-2.66278	5.57725	0.54487	0.99419	0.09757	0.04542	-0.09708	0.99519	-0.01288	-0.04646	0.00840	0.99888		55.37716	31.05870	1180.74606	-2.64932	-0.93016	4.77022	0.47906	0.99640	0.08382	0.01232	-0.08315	0.99541	-0.04741	-0.01623	0.04622	0.99880	
929	92.80000	68.83994	34.33808	1163.54372	-0.83588	-1.54930	5.04915	0.64237	0.99576	0.08839	0.02565	-0.08798	0.99598	-0.01691	-0.02704	0.01458	0.99953		68.83994	34.33808	1163.54372	-2.98746	0.20264	4.28463	0.56289	0.99720	0.07443	-0.00742	-0.07471	0.99586	-0.05171	0.00354	0.05212	0.99863	
930	92.90000	80.03039	37.84969	1143.36724	-1.23346	-1.39226	4.80280	0.32706	0.99619	0.08423	0.02240	-0.08370	0.99621	-0.02348	-0.02430	0.02152	0.99947		80.03039	37.84969	1143.36724	-3.37709	0.36884	4.04468	0.73393	0.99749	0.07003	-0.01057	-0.07053	0.99580	-0.05831	0.00644	0.05891	0.99824	
931	93.00000	91.43370	40.73854	1119.46120	-1.94132	-1.10195	3.75252	0.40486	0.99767	0.06606	0.01696	-0.06543	0.99724	-0.03506	-0.01923	0.03387	0.99924		91.43370	40.73854	1119.46120	-4.05252	0.69800	3.00599	0.84930	0.99855	0.05145	-0.01584	-0.05244	0.99617	-0.06994	0.01218	0.07067	0.99743	
932	93.10000	105.03365	44.15570	1094.90187	-2.83749	0.33912	2.68512	0.50207	0.99888	0.04650	-0.00822	-0.04685	0.99769	-0.04917	0.00592	0.04950	0.99876		105.03365	44.15570	1094.90187	-4.91628	2.17706	1.99166	0.64219	0.99867	0.03137	-0.04080	-0.03473	0.99583	-0.08433	0.03799	0.08564	0.99560	
933	93.20000	119.31872	45.99434	1067.94626	-3.25864	1.77557	3.14778	0.84581	0.99801	0.05306	-0.03401	-0.05489	0.99697	-0.05506	0.03098	0.05682	0.99790		119.31872	45.99434	1067.94626	-5.35508	3.59653	2.50646	0.84673	0.99708	0.03769	-0.06648	-0.04365	0.99494	-0.09051	0.06273	0.09314	0.99367	
934	93.30000	130.03045	44.98220	1036.24360	-2.94690	2.95468	3.60100	0.80819	0.99670	0.06008	-0.05461	-0.06272	0.99687	-0.04808	0.05155	0.05134	0.99735		130.03045	44.98220	1036.24360	-5.06077	4.75816	3.00361	0.81164	0.99518	0.04489	-0.08714	-0.05222	0.99512	-0.08376	0.08295	0.08791	0.99267	
935	93.40000	136.11098	41.55395	1001.63813	-2.55543	3.67717	3.41841	0.87810	0.99617	0.05671	-0.06662	-0.05950	0.99740	-0.04069	0.06413	0.04449	0.99695		136.11098	41.55395	1001.63813	-4.66608	5.48694	2.84736	0.87196	0.99419	0.04174	-0.09923	-0.04945	0.99584	-0.07651	0.09562	0.08098	0.99212	
936	93.50000	141.50327	38.44140	966.55921	-2.21459	4.63380	3.55943	0.43504	0.99481	0.05892	-0.08297	-0.06188	0.99752	-0.03356	0.08079	0.03852	0.99599		141.50327	38.44140	966.55921	-4.33275	6.43710	3.02482	0.60812	0.99231	0.04416	-0.11562	-0.05244	0.99620	-0.06954	0.11211	0.07507	0.99086	
937	93.60000	150.46731	34.41607	932.81308	-1.67003	6.07119	4.26428	0.40602	0.99164	0.07125	-0.10759	-0.07394	0.99704	-0.02120	0.10576	0.02898	0.99397		150.46731	34.41607	932.81308	-3.81687	7.84687	3.78582	0.76275	0.98847	0.05681	-0.14032	-0.06541	0.99620	-0.05743	0.13653	0.06594	0.98844	
938	93.70000	159.86528	31.47079	901.72579	-1.26570	6.67365	5.23381	0.48931	0.98908	0.08864	-0.11772	-0.09060	0.99582	-0.01140	0.11621	0.02194	0.99298		159.86528	31.47079	901.72579	-3.44546	8.41276	4.78145	1.00600	0.98580	0.07444	-0.15054	-0.08246	0.99545	-0.04772	0.14630	0.05945	0.98745	
939	93.80000	167.81887	31.17350	873.70112	-1.57957	7.11414	4.95510	0.39914	0.98859	0.08294	-0.12572	-0.08571	0.99618	-0.01677	0.12385	0.02735	0.99192		167.81887	31.17350	873.70112	-3.75354	8.86341	4.51859	0.96304	0.98499	0.06856	-0.15843	-0.07784	0.99555	-0.05315	0.15408	0.06468	0.98594	
940	93.90000	174.83501	31.47755	848.27135	-2.16238	7.54580	3.75321	0.52356	0.98921	0.06047	-0.13341	-0.06489	0.99747	-0.02906	0.13132	0.03740	0.99063		174.83501	31.47755	848.27135	-4.30209	9.33970	3.32839	1.04362	0.98508	0.04574	-0.16591	-0.05729	0.99621	-0.06549	0.16229	0.07402	0.98396	
941	94.00000	179.59532	31.98723	824.40766	-2.44609	8.07924	3.21353	0.49005	0.98852	0.05002	-0.14259	-0.05550	0.99785	-0.03474	0.14054	0.04226	0.98917		179.59532	31.98723	824.40766	-4.57196	9.89273	2.80660	1.03588	0.98395	0.03513	-0.17495	-0.04824	0.99629	-0.07123	0.17180	0.07853	0.98200	
942	94.10000	180.56856	31.84218	803.35032	-2.24799	7.94722	3.34849	0.55474	0.98870	0.05295	-0.14021	-0.05785	0.99784	-0.03109	0.13826	0.03885	0.98963		180.56856	31.84218	803.35032	-4.37741	9.75578	2.93714	1.08240	0.98424	0.03817	-0.17264	-0.05050	0.99644	-0.06757	0.16945	0.07522	0.98266	
943	94.20000	178.58081	31.94117	786.34305	-2.06691	7.90583	3.18391	0.48825	0.98897	0.05055	-0.13925	-0.05501	0.99808	-0.02838	0.13755	0.03572	0.98985		178.58081	31.94117	786.34305	-4.19080	9.72051	2.77025	1.03680	0.98449	0.03588	-0.17173	-0.04764	0.99676	-0.06485	0.16884	0.07203	0.98301	
944	94.30000	174.05725	30.64457	769.43727	-1.26485	8.03315	3.63371	0.42286	0.98820	0.06028	-0.14083	-0.06276	0.99794	-0.01318	0.13975	0.02186	0.98995		174.05725	30.64457	769.43727	-3.40370	9.83116	3.22673	0.97577	0.98375	0.04607	-0.17352	-0.05546	0.99722	-0.04968	0.17075	0.05850	0.98358	
945	94.40000	170.14645	26.54974	750.58165	-0.29589	7.95634	3.66901	0.41742	0.98834	0.06328	-0.13846	-0.06338	0.99798	0.00370	0.13842	0.00511	0.99036		170.14645	26.54974	750.58165	-2.43539	9.75304	3.25931	0.91560	0.98395	0.04962	-0.17139	-0.05603	0.99789	-0.03280	0.16940	0.04188	0.98466	
946	94.50000	170.02696	21.51573	731.06703	0.61176	7.45187	2.76609	0.46347	0.99040	0.04964	-0.12902	-0.04785	0.99871	0.01692	0.12969	-0.01059	0.99150		170.02696	21.51573	731.06703	-1.49573	9.28203	2.33371	0.90306	0.98609	0.03650	-0.16217	-0.04019	0.99900	-0.01952	0.16129	0.02576	0.98657	
947	94.60000	178.75835	16.95197	710.63056	1.52121	10.18515	2.10978	0.45950	0.98357	0.04149	-0.17567	-0.03623	0.99880	0.03304	0.17683	-0.02613	0.98389		178.75835	16.95197	710.63056	-0.58354	12.03732	1.77655	1.00130	0.97754	0.02888	-0.20875	-0.03032	0.99953	-0.00371	0.20855	0.00996	0.97796	
948	94.70000	186.09791	13.84793	686.32015	1.72684	11.95168	1.50292	0.45722	0.97799	0.03245	-0.20613	-0.02566	0.99904	0.03555	0.20709	-0.02948	0.97788		186.09791	13.84793	686.32015	-0.37273	13.82463	1.23227	1.01000	0.97081	0.01995	-0.23903	-0.02088	0.99978	-0.00137	0.23895	0.00632	0.97101	
949	94.80000	189.48275	11.55832	658.31374	1.46145	13.59406	0.74079	0.49052	0.97190	0.01892	-0.23462	-0.01257	0.99951	0.02854	0.23504	-0.02479	0.97167		189.48275	11.55832	658.31374	-0.62817	15.49290	0.52652	1.00600	0.96362	0.00626	-0.26719	-0.00886	0.99992	-0.00851	0.26712	0.01057	0.96361	
950	94.90000	188.66009	8.38176	629.37266	1.62652	14.44884	-0.16654	0.46349	0.96837	0.00418	-0.24950	0.00281	0.99961	0.02766	0.24952	-0.02749	0.96798		188.66009	8.38176	629.37266	-0.44070	16.37885	-0.35601	1.00131	0.95940	-0.00838	-0.28193	0.00596	0.99994	-0.00944	0.28199	0.00738	0.95939	
951	95.00000	184.27384	5.02351	601.40486	2.53606	14.67480	-0.36581	0.52267	0.96736	0.00483	-0.25336	0.00618	0.99907	0.04263	0.25333	-0.04280	0.96643		184.27384	5.02351	601.40486	0.47342	16.61166	-0.54859	1.03388	0.95822	-0.00721	-0.28594	0.00917	0.99994	0.00553	0.28588	-0.00792	0.95823	
